code,date,open,high,low,close,volume,money,turnover,PE_TTM,PS_TTM,PC_TTM,PB,adjust_price_f,quality_value_assets_debt_ratio,quality_value_basic_eps,quality_value_calc_per_net_assets,quality_value_calculate_operating_income_total_yoy_growth_ratio,quality_value_calculate_parent_holder_net_profit_yoy_growth_ratio,quality_value_deduct_net_profit_yoy_growth_ratio,quality_value_equity_ratio,quality_value_index_deduct_holder_net_profit,quality_value_index_full_diluted_roe,quality_value_index_per_operating_cash_flow_net,quality_value_index_weighted_avg_roe,quality_value_operating_income_total,quality_value_parent_holder_net_profit,quality_value_per_capital_reserve,quality_value_per_undistributed_profits,quality_value_sale_net_interest_ratio,quality_single_basic_eps,quality_single_calculate_operating_income_total_yoy_growth_ratio,quality_single_calculate_parent_holder_net_profit_yoy_growth_ratio,quality_single_deduct_net_profit_yoy_growth_ratio,quality_single_index_deduct_holder_net_profit,quality_single_index_full_diluted_roe,quality_single_index_per_operating_cash_flow_net,quality_single_index_weighted_avg_roe,quality_single_operating_income_total,quality_single_parent_holder_net_profit,quality_single_sale_net_interest_ratio,quality_yoy_assets_debt_ratio,quality_yoy_basic_eps,quality_yoy_calc_per_net_assets,quality_yoy_calculate_operating_income_total_yoy_growth_ratio,quality_yoy_calculate_parent_holder_net_profit_yoy_growth_ratio,quality_yoy_deduct_net_profit_yoy_growth_ratio,quality_yoy_equity_ratio,quality_yoy_index_deduct_holder_net_profit,quality_yoy_index_full_diluted_roe,quality_yoy_index_per_operating_cash_flow_net,quality_yoy_index_weighted_avg_roe,quality_yoy_operating_income_total,quality_yoy_parent_holder_net_profit,quality_yoy_per_capital_reserve,quality_yoy_per_undistributed_profits,quality_yoy_sale_net_interest_ratio,quality_mom_basic_eps,quality_mom_calculate_operating_income_total_yoy_growth_ratio,quality_mom_calculate_parent_holder_net_profit_yoy_growth_ratio,quality_mom_deduct_net_profit_yoy_growth_ratio,quality_mom_index_deduct_holder_net_profit,quality_mom_index_full_diluted_roe,quality_mom_index_per_operating_cash_flow_net,quality_mom_index_weighted_avg_roe,quality_mom_operating_income_total,quality_mom_parent_holder_net_profit,quality_mom_sale_net_interest_ratio,quality_single_yoy_basic_eps,quality_single_yoy_calculate_operating_income_total_yoy_growth_ratio,quality_single_yoy_calculate_parent_holder_net_profit_yoy_growth_ratio,quality_single_yoy_deduct_net_profit_yoy_growth_ratio,quality_single_yoy_index_deduct_holder_net_profit,quality_single_yoy_index_full_diluted_roe,quality_single_yoy_index_per_operating_cash_flow_net,quality_single_yoy_index_weighted_avg_roe,quality_single_yoy_operating_income_total,quality_single_yoy_parent_holder_net_profit,quality_single_yoy_sale_net_interest_ratio,statDate,pubDate,quality_value_business_cycle,quality_value_conservative_quick_ratio,quality_value_current_ratio,quality_value_inventory_turnover_days,quality_value_inventory_turnover_ratio,quality_value_quick_ratio,quality_value_receive_accounts_turnover_days,quality_value_sale_gross_margin,quality_single_sale_gross_margin,quality_yoy_business_cycle,quality_yoy_conservative_quick_ratio,quality_yoy_current_ratio,quality_yoy_inventory_turnover_days,quality_yoy_inventory_turnover_ratio,quality_yoy_quick_ratio,quality_yoy_receive_accounts_turnover_days,quality_yoy_sale_gross_margin,quality_mom_sale_gross_margin,quality_single_yoy_sale_gross_margin
sz300750,2025-06-12,252.0,252.5,248.77,249.81,17569617.0,4386403721.0,0.0045020790222632,18.52168767168564,3.04427679211525,10.263829206602354,3.5110926610943145,245.06809882705363,64.7433,3.18,59.3991,6.184984,32.851192,27.9184,2.03,11829172000.0,5.3382,7.4643,5.49,84704589000.0,13962558000.0,26.5381,31.9374,17.5453,3.1709,6.184984,32.851192,27.9184,11829172000.0,5.4918,7.4643,5.49,84704589000.0,13962558000.0,17.5453,-0.05462842,0.33054393,0.25787987,1.5942168,3.69234972,0.50454839,-0.15799079,0.27918361,0.05510535,0.15790208,0.05984556,0.06184984,0.32851192,0.32340459,0.23483492,0.25012825,-0.05295383,3.00823231,1.41125434,13.44301823,-0.07703628,-0.09878893,0.11306124,-0.1421875,-0.17736822,-0.0529755,0.18283187,0.3272362,1.5942168,3.69234972,0.50454839,0.27918361,0.05927283,0.15790208,0.05984556,0.06184984,0.32851192,0.25012825,2025-03-31,2025-05-15,154.2288,1.2346,1.6157,88.1834,1.0206,1.3692,66.0454,24.4077,24.4077,0.15495527,0.00121645,-0.02007521,0.28649813,-0.22269612,-0.04631887,0.01621909,-0.0760084,0.6233381,-0.0760084
sz300750,2025-06-13,248.1,250.41,246.37,248.2,17403245.0,4322411796.0,0.0044594474787815,18.402317281583667,3.0246567383331797,10.1976798730184,3.4884640265946776,243.48865989702057,64.7433,3.18,59.3991,6.184984,32.851192,27.9184,2.03,11829172000.0,5.3382,7.4643,5.49,84704589000.0,13962558000.0,26.5381,31.9374,17.5453,3.1709,6.184984,32.851192,27.9184,11829172000.0,5.4918,7.4643,5.49,84704589000.0,13962558000.0,17.5453,-0.05462842,0.33054393,0.25787987,1.5942168,3.69234972,0.50454839,-0.15799079,0.27918361,0.05510535,0.15790208,0.05984556,0.06184984,0.32851192,0.32340459,0.23483492,0.25012825,-0.05295383,3.00823231,1.41125434,13.44301823,-0.07703628,-0.09878893,0.11306124,-0.1421875,-0.17736822,-0.0529755,0.18283187,0.3272362,1.5942168,3.69234972,0.50454839,0.27918361,0.05927283,0.15790208,0.05984556,0.06184984,0.32851192,0.25012825,2025-03-31,2025-05-15,154.2288,1.2346,1.6157,88.1834,1.0206,1.3692,66.0454,24.4077,24.4077,0.15495527,0.00121645,-0.02007521,0.28649813,-0.22269612,-0.04631887,0.01621909,-0.0760084,0.6233381,-0.0760084
sz300750,2025-06-16,248.0,248.7,245.8,246.66,12217571.0,3013514215.0,0.0031306584601196,18.288136908443143,3.005889730367803,10.134406597416634,3.4668192457690323,241.97789222481504,64.7433,3.18,59.3991,6.184984,32.851192,27.9184,2.03,11829172000.0,5.3382,7.4643,5.49,84704589000.0,13962558000.0,26.5381,31.9374,17.5453,3.1709,6.184984,32.851192,27.9184,11829172000.0,5.4918,7.4643,5.49,84704589000.0,13962558000.0,17.5453,-0.05462842,0.33054393,0.25787987,1.5942168,3.69234972,0.50454839,-0.15799079,0.27918361,0.05510535,0.15790208,0.05984556,0.06184984,0.32851192,0.32340459,0.23483492,0.25012825,-0.05295383,3.00823231,1.41125434,13.44301823,-0.07703628,-0.09878893,0.11306124,-0.1421875,-0.17736822,-0.0529755,0.18283187,0.3272362,1.5942168,3.69234972,0.50454839,0.27918361,0.05927283,0.15790208,0.05984556,0.06184984,0.32851192,0.25012825,2025-03-31,2025-05-15,154.2288,1.2346,1.6157,88.1834,1.0206,1.3692,66.0454,24.4077,24.4077,0.15495527,0.00121645,-0.02007521,0.28649813,-0.22269612,-0.04631887,0.01621909,-0.0760084,0.6233381,-0.0760084
sz300750,2025-06-17,246.96,248.43,245.22,246.26,9765024.0,2407928750.0,0.0025022121826729,18.25847966866622,3.0010151828443004,10.11797198037712,3.4611972247753258,241.58548503722915,64.7433,3.18,59.3991,6.184984,32.851192,27.9184,2.03,11829172000.0,5.3382,7.4643,5.49,84704589000.0,13962558000.0,26.5381,31.9374,17.5453,3.1709,6.184984,32.851192,27.9184,11829172000.0,5.4918,7.4643,5.49,84704589000.0,13962558000.0,17.5453,-0.05462842,0.33054393,0.25787987,1.5942168,3.69234972,0.50454839,-0.15799079,0.27918361,0.05510535,0.15790208,0.05984556,0.06184984,0.32851192,0.32340459,0.23483492,0.25012825,-0.05295383,3.00823231,1.41125434,13.44301823,-0.07703628,-0.09878893,0.11306124,-0.1421875,-0.17736822,-0.0529755,0.18283187,0.3272362,1.5942168,3.69234972,0.50454839,0.27918361,0.05927283,0.15790208,0.05984556,0.06184984,0.32851192,0.25012825,2025-03-31,2025-05-15,154.2288,1.2346,1.6157,88.1834,1.0206,1.3692,66.0454,24.4077,24.4077,0.15495527,0.00121645,-0.02007521,0.28649813,-0.22269612,-0.04631887,0.01621909,-0.0760084,0.6233381,-0.0760084
sz300750,2025-06-18,246.98,249.58,245.57,245.57,10460561.0,2586543839.0,0.0026804381813903,18.207320930050855,2.992606588366232,10.089622265983868,3.4514992385611523,240.9085826386435,64.7433,3.18,59.3991,6.184984,32.851192,27.9184,2.03,11829172000.0,5.3382,7.4643,5.49,84704589000.0,13962558000.0,26.5381,31.9374,17.5453,3.1709,6.184984,32.851192,27.9184,11829172000.0,5.4918,7.4643,5.49,84704589000.0,13962558000.0,17.5453,-0.05462842,0.33054393,0.25787987,1.5942168,3.69234972,0.50454839,-0.15799079,0.27918361,0.05510535,0.15790208,0.05984556,0.06184984,0.32851192,0.32340459,0.23483492,0.25012825,-0.05295383,3.00823231,1.41125434,13.44301823,-0.07703628,-0.09878893,0.11306124,-0.1421875,-0.17736822,-0.0529755,0.18283187,0.3272362,1.5942168,3.69234972,0.50454839,0.27918361,0.05927283,0.15790208,0.05984556,0.06184984,0.32851192,0.25012825,2025-03-31,2025-05-15,154.2288,1.2346,1.6157,88.1834,1.0206,1.3692,66.0454,24.4077,24.4077,0.15495527,0.00121645,-0.02007521,0.28649813,-0.22269612,-0.04631887,0.01621909,-0.0760084,0.6233381,-0.0760084
sz300750,2025-06-19,245.3,246.16,241.6,242.1,14798456.0,3604508604.0,0.0037919903615136,17.950044374985524,2.95031988859977,9.947051963165816,3.402728206440659,237.5044502863363,64.7433,3.18,59.3991,6.184984,32.851192,27.9184,2.03,11829172000.0,5.3382,7.4643,5.49,84704589000.0,13962558000.0,26.5381,31.9374,17.5453,3.1709,6.184984,32.851192,27.9184,11829172000.0,5.4918,7.4643,5.49,84704589000.0,13962558000.0,17.5453,-0.05462842,0.33054393,0.25787987,1.5942168,3.69234972,0.50454839,-0.15799079,0.27918361,0.05510535,0.15790208,0.05984556,0.06184984,0.32851192,0.32340459,0.23483492,0.25012825,-0.05295383,3.00823231,1.41125434,13.44301823,-0.07703628,-0.09878893,0.11306124,-0.1421875,-0.17736822,-0.0529755,0.18283187,0.3272362,1.5942168,3.69234972,0.50454839,0.27918361,0.05927283,0.15790208,0.05984556,0.06184984,0.32851192,0.25012825,2025-03-31,2025-05-15,154.2288,1.2346,1.6157,88.1834,1.0206,1.3692,66.0454,24.4077,24.4077,0.15495527,0.00121645,-0.02007521,0.28649813,-0.22269612,-0.04631887,0.01621909,-0.0760084,0.6233381,-0.0760084
sz300750,2025-06-20,241.06,243.12,239.5,240.26,13688340.0,3293985957.0,0.0035075315975578,17.81362146272099,2.9278970342097472,9.871452941296388,3.376866983935037,235.69937722344136,64.7433,3.18,59.3991,6.184984,32.851192,27.9184,2.03,11829172000.0,5.3382,7.4643,5.49,84704589000.0,13962558000.0,26.5381,31.9374,17.5453,3.1709,6.184984,32.851192,27.9184,11829172000.0,5.4918,7.4643,5.49,84704589000.0,13962558000.0,17.5453,-0.05462842,0.33054393,0.25787987,1.5942168,3.69234972,0.50454839,-0.15799079,0.27918361,0.05510535,0.15790208,0.05984556,0.06184984,0.32851192,0.32340459,0.23483492,0.25012825,-0.05295383,3.00823231,1.41125434,13.44301823,-0.07703628,-0.09878893,0.11306124,-0.1421875,-0.17736822,-0.0529755,0.18283187,0.3272362,1.5942168,3.69234972,0.50454839,0.27918361,0.05927283,0.15790208,0.05984556,0.06184984,0.32851192,0.25012825,2025-03-31,2025-05-15,154.2288,1.2346,1.6157,88.1834,1.0206,1.3692,66.0454,24.4077,24.4077,0.15495527,0.00121645,-0.02007521,0.28649813,-0.22269612,-0.04631887,0.01621909,-0.0760084,0.6233381,-0.0760084
sz300750,2025-06-23,239.3,240.6,238.03,239.61,12709927.0,3040680713.0,0.0032568208091816,17.765428447025645,2.919975894310187,9.844746688020976,3.367731199619733,235.0617155436144,64.7433,3.18,59.3991,6.184984,32.851192,27.9184,2.03,11829172000.0,5.3382,7.4643,5.49,84704589000.0,13962558000.0,26.5381,31.9374,17.5453,3.1709,6.184984,32.851192,27.9184,11829172000.0,5.4918,7.4643,5.49,84704589000.0,13962558000.0,17.5453,-0.05462842,0.33054393,0.25787987,1.5942168,3.69234972,0.50454839,-0.15799079,0.27918361,0.05510535,0.15790208,0.05984556,0.06184984,0.32851192,0.32340459,0.23483492,0.25012825,-0.05295383,3.00823231,1.41125434,13.44301823,-0.07703628,-0.09878893,0.11306124,-0.1421875,-0.17736822,-0.0529755,0.18283187,0.3272362,1.5942168,3.69234972,0.50454839,0.27918361,0.05927283,0.15790208,0.05984556,0.06184984,0.32851192,0.25012825,2025-03-31,2025-05-15,154.2288,1.2346,1.6157,88.1834,1.0206,1.3692,66.0454,24.4077,24.4077,0.15495527,0.00121645,-0.02007521,0.28649813,-0.22269612,-0.04631887,0.01621909,-0.0760084,0.6233381,-0.0760084
sz300750,2025-06-24,240.58,248.08,240.58,245.92,23501081.0,5767361454.0,0.006021970829499,18.233271414767785,2.99687188317998,10.104002777505515,3.456418582740611,241.2519389277811,64.7433,3.18,59.3991,6.184984,32.851192,27.9184,2.03,11829172000.0,5.3382,7.4643,5.49,84704589000.0,13962558000.0,26.5381,31.9374,17.5453,3.1709,6.184984,32.851192,27.9184,11829172000.0,5.4918,7.4643,5.49,84704589000.0,13962558000.0,17.5453,-0.05462842,0.33054393,0.25787987,1.5942168,3.69234972,0.50454839,-0.15799079,0.27918361,0.05510535,0.15790208,0.05984556,0.06184984,0.32851192,0.32340459,0.23483492,0.25012825,-0.05295383,3.00823231,1.41125434,13.44301823,-0.07703628,-0.09878893,0.11306124,-0.1421875,-0.17736822,-0.0529755,0.18283187,0.3272362,1.5942168,3.69234972,0.50454839,0.27918361,0.05927283,0.15790208,0.05984556,0.06184984,0.32851192,0.25012825,2025-03-31,2025-05-15,154.2288,1.2346,1.6157,88.1834,1.0206,1.3692,66.0454,24.4077,24.4077,0.15495527,0.00121645,-0.02007521,0.28649813,-0.22269612,-0.04631887,0.01621909,-0.0760084,0.6233381,-0.0760084
sz300750,2025-06-25,246.5,255.88,246.0,254.9,31537723.0,7930320892.0,0.0080812983851603,18.89907646236333,3.1063054774828815,10.472959938135174,3.582632956817654,250.06148028908353,64.7433,3.18,59.3991,6.184984,32.851192,27.9184,2.03,11829172000.0,5.3382,7.4643,5.49,84704589000.0,13962558000.0,26.5381,31.9374,17.5453,3.1709,6.184984,32.851192,27.9184,11829172000.0,5.4918,7.4643,5.49,84704589000.0,13962558000.0,17.5453,-0.05462842,0.33054393,0.25787987,1.5942168,3.69234972,0.50454839,-0.15799079,0.27918361,0.05510535,0.15790208,0.05984556,0.06184984,0.32851192,0.32340459,0.23483492,0.25012825,-0.05295383,3.00823231,1.41125434,13.44301823,-0.07703628,-0.09878893,0.11306124,-0.1421875,-0.17736822,-0.0529755,0.18283187,0.3272362,1.5942168,3.69234972,0.50454839,0.27918361,0.05927283,0.15790208,0.05984556,0.06184984,0.32851192,0.25012825,2025-03-31,2025-05-15,154.2288,1.2346,1.6157,88.1834,1.0206,1.3692,66.0454,24.4077,24.4077,0.15495527,0.00121645,-0.02007521,0.28649813,-0.22269612,-0.04631887,0.01621909,-0.0760084,0.6233381,-0.0760084
sz300750,2025-06-26,255.88,256.29,252.36,252.79,19914530.0,5062386537.0,0.0051029447855264,18.742634519108936,3.080592238732462,10.386267331350387,3.5529767954254305,247.99153237456815,64.7433,3.18,59.3991,6.184984,32.851192,27.9184,2.03,11829172000.0,5.3382,7.4643,5.49,84704589000.0,13962558000.0,26.5381,31.9374,17.5453,3.1709,6.184984,32.851192,27.9184,11829172000.0,5.4918,7.4643,5.49,84704589000.0,13962558000.0,17.5453,-0.05462842,0.33054393,0.25787987,1.5942168,3.69234972,0.50454839,-0.15799079,0.27918361,0.05510535,0.15790208,0.05984556,0.06184984,0.32851192,0.32340459,0.23483492,0.25012825,-0.05295383,3.00823231,1.41125434,13.44301823,-0.07703628,-0.09878893,0.11306124,-0.1421875,-0.17736822,-0.0529755,0.18283187,0.3272362,1.5942168,3.69234972,0.50454839,0.27918361,0.05927283,0.15790208,0.05984556,0.06184984,0.32851192,0.25012825,2025-03-31,2025-05-15,154.2288,1.2346,1.6157,88.1834,1.0206,1.3692,66.0454,24.4077,24.4077,0.15495527,0.00121645,-0.02007521,0.28649813,-0.22269612,-0.04631887,0.01621909,-0.0760084,0.6233381,-0.0760084
sz300750,2025-06-27,256.5,257.45,250.11,250.99,23620067.0,5985026676.0,0.0060524600747009,18.60917693718562,3.0586567743955877,10.312311553050492,3.5276777003988644,246.22570003043185,64.7433,3.18,59.3991,6.184984,32.851192,27.9184,2.03,11829172000.0,5.3382,7.4643,5.49,84704589000.0,13962558000.0,26.5381,31.9374,17.5453,3.1709,6.184984,32.851192,27.9184,11829172000.0,5.4918,7.4643,5.49,84704589000.0,13962558000.0,17.5453,-0.05462842,0.33054393,0.25787987,1.5942168,3.69234972,0.50454839,-0.15799079,0.27918361,0.05510535,0.15790208,0.05984556,0.06184984,0.32851192,0.32340459,0.23483492,0.25012825,-0.05295383,3.00823231,1.41125434,13.44301823,-0.07703628,-0.09878893,0.11306124,-0.1421875,-0.17736822,-0.0529755,0.18283187,0.3272362,1.5942168,3.69234972,0.50454839,0.27918361,0.05927283,0.15790208,0.05984556,0.06184984,0.32851192,0.25012825,2025-03-31,2025-05-15,154.2288,1.2346,1.6157,88.1834,1.0206,1.3692,66.0454,24.4077,24.4077,0.15495527,0.00121645,-0.02007521,0.28649813,-0.22269612,-0.04631887,0.01621909,-0.0760084,0.6233381,-0.0760084
sz300750,2025-06-30,251.5,253.5,249.7,252.22,17623370.0,4434817078.0,0.0045158526987532,18.700372951499396,3.073646008359038,10.36284800155515,3.5449654153335928,247.43235213225833,64.7433,3.18,59.3991,6.184984,32.851192,27.9184,2.03,11829172000.0,5.3382,7.4643,5.49,84704589000.0,13962558000.0,26.5381,31.9374,17.5453,3.1709,6.184984,32.851192,27.9184,11829172000.0,5.4918,7.4643,5.49,84704589000.0,13962558000.0,17.5453,-0.05462842,0.33054393,0.25787987,1.5942168,3.69234972,0.50454839,-0.15799079,0.27918361,0.05510535,0.15790208,0.05984556,0.06184984,0.32851192,0.32340459,0.23483492,0.25012825,-0.05295383,3.00823231,1.41125434,13.44301823,-0.07703628,-0.09878893,0.11306124,-0.1421875,-0.17736822,-0.0529755,0.18283187,0.3272362,1.5942168,3.69234972,0.50454839,0.27918361,0.05927283,0.15790208,0.05984556,0.06184984,0.32851192,0.25012825,2025-03-31,2025-05-15,154.2288,1.2346,1.6157,88.1834,1.0206,1.3692,66.0454,24.4077,24.4077,0.15495527,0.00121645,-0.02007521,0.28649813,-0.22269612,-0.04631887,0.01621909,-0.0760084,0.6233381,-0.0760084
sz300750,2025-07-01,252.5,252.74,249.88,251.5,9532258.0,2395104336.0,0.0024425676255172,18.6469899187304,3.064871822624342,10.333265690235374,3.5348457773230284,246.7260191946038,64.7433,3.18,59.3991,6.184984,32.851192,27.9184,2.03,11829172000.0,5.3382,7.4643,5.49,84704589000.0,13962558000.0,26.5381,31.9374,17.5453,3.1709,6.184984,32.851192,27.9184,11829172000.0,5.4918,7.4643,5.49,84704589000.0,13962558000.0,17.5453,-0.05462842,0.33054393,0.25787987,1.5942168,3.69234972,0.50454839,-0.15799079,0.27918361,0.05510535,0.15790208,0.05984556,0.06184984,0.32851192,0.32340459,0.23483492,0.25012825,-0.05295383,3.00823231,1.41125434,13.44301823,-0.07703628,-0.09878893,0.11306124,-0.1421875,-0.17736822,-0.0529755,0.18283187,0.3272362,1.5942168,3.69234972,0.50454839,0.27918361,0.05927283,0.15790208,0.05984556,0.06184984,0.32851192,0.25012825,2025-03-31,2025-05-15,154.2288,1.2346,1.6157,88.1834,1.0206,1.3692,66.0454,24.4077,24.4077,0.15495527,0.00121645,-0.02007521,0.28649813,-0.22269612,-0.04631887,0.01621909,-0.0760084,0.6233381,-0.0760084
sz300750,2025-07-02,251.5,252.01,249.19,250.45,11571374.0,2897311834.0,0.0029650753803718,18.56913966260927,3.0520761350946333,10.290124819560887,3.5200879718910185,245.69595032719093,64.7433,3.18,59.3991,6.184984,32.851192,27.9184,2.03,11829172000.0,5.3382,7.4643,5.49,84704589000.0,13962558000.0,26.5381,31.9374,17.5453,3.1709,6.184984,32.851192,27.9184,11829172000.0,5.4918,7.4643,5.49,84704589000.0,13962558000.0,17.5453,-0.05462842,0.33054393,0.25787987,1.5942168,3.69234972,0.50454839,-0.15799079,0.27918361,0.05510535,0.15790208,0.05984556,0.06184984,0.32851192,0.32340459,0.23483492,0.25012825,-0.05295383,3.00823231,1.41125434,13.44301823,-0.07703628,-0.09878893,0.11306124,-0.1421875,-0.17736822,-0.0529755,0.18283187,0.3272362,1.5942168,3.69234972,0.50454839,0.27918361,0.05927283,0.15790208,0.05984556,0.06184984,0.32851192,0.25012825,2025-03-31,2025-05-15,154.2288,1.2346,1.6157,88.1834,1.0206,1.3692,66.0454,24.4077,24.4077,0.15495527,0.00121645,-0.02007521,0.28649813,-0.22269612,-0.04631887,0.01621909,-0.0760084,0.6233381,-0.0760084
sz300750,2025-07-03,251.47,263.21,250.59,262.59,33803747.0,8746803693.0,0.008661949565714,19.46923690958034,3.200018655677665,10.78891545764982,3.690716312792292,257.6055084704215,64.7433,3.18,59.3991,6.184984,32.851192,27.9184,2.03,11829172000.0,5.3382,7.4643,5.49,84704589000.0,13962558000.0,26.5381,31.9374,17.5453,3.1709,6.184984,32.851192,27.9184,11829172000.0,5.4918,7.4643,5.49,84704589000.0,13962558000.0,17.5453,-0.05462842,0.33054393,0.25787987,1.5942168,3.69234972,0.50454839,-0.15799079,0.27918361,0.05510535,0.15790208,0.05984556,0.06184984,0.32851192,0.32340459,0.23483492,0.25012825,-0.05295383,3.00823231,1.41125434,13.44301823,-0.07703628,-0.09878893,0.11306124,-0.1421875,-0.17736822,-0.0529755,0.18283187,0.3272362,1.5942168,3.69234972,0.50454839,0.27918361,0.05927283,0.15790208,0.05984556,0.06184984,0.32851192,0.25012825,2025-03-31,2025-05-15,154.2288,1.2346,1.6157,88.1834,1.0206,1.3692,66.0454,24.4077,24.4077,0.15495527,0.00121645,-0.02007521,0.28649813,-0.22269612,-0.04631887,0.01621909,-0.0760084,0.6233381,-0.0760084
sz300750,2025-07-04,265.01,269.98,260.98,265.8,27206013.0,7214227943.0,0.0069713310920877,19.7072362640101,3.2391369004117303,10.920803262284542,3.735833032256306,260.75457615079796,64.7433,3.18,59.3991,6.184984,32.851192,27.9184,2.03,11829172000.0,5.3382,7.4643,5.49,84704589000.0,13962558000.0,26.5381,31.9374,17.5453,3.1709,6.184984,32.851192,27.9184,11829172000.0,5.4918,7.4643,5.49,84704589000.0,13962558000.0,17.5453,-0.05462842,0.33054393,0.25787987,1.5942168,3.69234972,0.50454839,-0.15799079,0.27918361,0.05510535,0.15790208,0.05984556,0.06184984,0.32851192,0.32340459,0.23483492,0.25012825,-0.05295383,3.00823231,1.41125434,13.44301823,-0.07703628,-0.09878893,0.11306124,-0.1421875,-0.17736822,-0.0529755,0.18283187,0.3272362,1.5942168,3.69234972,0.50454839,0.27918361,0.05927283,0.15790208,0.05984556,0.06184984,0.32851192,0.25012825,2025-03-31,2025-05-15,154.2288,1.2346,1.6157,88.1834,1.0206,1.3692,66.0454,24.4077,24.4077,0.15495527,0.00121645,-0.02007521,0.28649813,-0.22269612,-0.04631887,0.01621909,-0.0760084,0.6233381,-0.0760084
sz300750,2025-07-07,265.8,268.88,258.88,260.89,17466498.0,4568972965.0,0.0044756554581255,19.343193637763875,3.179301828248396,10.71906833369992,3.66682272304498,255.93777792318164,64.7433,3.18,59.3991,6.184984,32.851192,27.9184,2.03,11829172000.0,5.3382,7.4643,5.49,84704589000.0,13962558000.0,26.5381,31.9374,17.5453,3.1709,6.184984,32.851192,27.9184,11829172000.0,5.4918,7.4643,5.49,84704589000.0,13962558000.0,17.5453,-0.05462842,0.33054393,0.25787987,1.5942168,3.69234972,0.50454839,-0.15799079,0.27918361,0.05510535,0.15790208,0.05984556,0.06184984,0.32851192,0.32340459,0.23483492,0.25012825,-0.05295383,3.00823231,1.41125434,13.44301823,-0.07703628,-0.09878893,0.11306124,-0.1421875,-0.17736822,-0.0529755,0.18283187,0.3272362,1.5942168,3.69234972,0.50454839,0.27918361,0.05927283,0.15790208,0.05984556,0.06184984,0.32851192,0.25012825,2025-03-31,2025-05-15,154.2288,1.2346,1.6157,88.1834,1.0206,1.3692,66.0454,24.4077,24.4077,0.15495527,0.00121645,-0.02007521,0.28649813,-0.22269612,-0.04631887,0.01621909,-0.0760084,0.6233381,-0.0760084
sz300750,2025-07-08,260.7,265.9,259.82,263.31,15592292.0,4104293094.0,0.0039954046194315,19.522619942349344,3.2087928414123614,10.818497768969596,3.700835950802858,258.311841408076,64.7433,3.18,59.3991,6.184984,32.851192,27.9184,2.03,11829172000.0,5.3382,7.4643,5.49,84704589000.0,13962558000.0,26.5381,31.9374,17.5453,3.1709,6.184984,32.851192,27.9184,11829172000.0,5.4918,7.4643,5.49,84704589000.0,13962558000.0,17.5453,-0.05462842,0.33054393,0.25787987,1.5942168,3.69234972,0.50454839,-0.15799079,0.27918361,0.05510535,0.15790208,0.05984556,0.06184984,0.32851192,0.32340459,0.23483492,0.25012825,-0.05295383,3.00823231,1.41125434,13.44301823,-0.07703628,-0.09878893,0.11306124,-0.1421875,-0.17736822,-0.0529755,0.18283187,0.3272362,1.5942168,3.69234972,0.50454839,0.27918361,0.05927283,0.15790208,0.05984556,0.06184984,0.32851192,0.25012825,2025-03-31,2025-05-15,154.2288,1.2346,1.6157,88.1834,1.0206,1.3692,66.0454,24.4077,24.4077,0.15495527,0.00121645,-0.02007521,0.28649813,-0.22269612,-0.04631887,0.01621909,-0.0760084,0.6233381,-0.0760084
sz300750,2025-07-09,262.2,274.46,262.1,270.8,29388371.0,7948423739.0,0.0075305435051475,20.07795176935265,3.300068745791936,11.126235979784251,3.8061082962189903,265.65966599562114,64.7433,3.18,59.3991,6.184984,32.851192,27.9184,2.03,11829172000.0,5.3382,7.4643,5.49,84704589000.0,13962558000.0,26.5381,31.9374,17.5453,3.1709,6.184984,32.851192,27.9184,11829172000.0,5.4918,7.4643,5.49,84704589000.0,13962558000.0,17.5453,-0.05462842,0.33054393,0.25787987,1.5942168,3.69234972,0.50454839,-0.15799079,0.27918361,0.05510535,0.15790208,0.05984556,0.06184984,0.32851192,0.32340459,0.23483492,0.25012825,-0.05295383,3.00823231,1.41125434,13.44301823,-0.07703628,-0.09878893,0.11306124,-0.1421875,-0.17736822,-0.0529755,0.18283187,0.3272362,1.5942168,3.69234972,0.50454839,0.27918361,0.05927283,0.15790208,0.05984556,0.06184984,0.32851192,0.25012825,2025-03-31,2025-05-15,154.2288,1.2346,1.6157,88.1834,1.0206,1.3692,66.0454,24.4077,24.4077,0.15495527,0.00121645,-0.02007521,0.28649813,-0.22269612,-0.04631887,0.01621909,-0.0760084,0.6233381,-0.0760084
